GHO (CODE),GHO (DISPLAY),GHO (URL),GBDCHILDCAUSES (CODE),GBDCHILDCAUSES (DISPLAY),GBDCHILDCAUSES (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),CHILDCAUSE (CODE),CHILDCAUSE (DISPLAY),CHILDCAUSE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
LIFE_0000000032,ndx - number of people dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/32,,,,PUBLISHED,Published,,2007,2007,,AMR,2007,2007,Americas,,NIC,Nicaragua,,AGELT1,<1 year,,FMLE,Female,,,,,,,,2144.244,2144.24400,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2007,2007,,AMR,2007,2007,Americas,,NIC,Nicaragua,,AGELT1,<1 year,,FMLE,Female,,,,,,,,98105.09,98105.09000,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2007,2007,,AMR,2007,2007,Americas,,NIC,Nicaragua,,AGE5-9,5-9 years,,FMLE,Female,,,,,,,,486612.6,486612.60000,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2007,2007,,AMR,2007,2007,Americas,,NIC,Nicaragua,,AGE5-9,5-9 years,,FMLE,Female,,,,,,,,72.7,72.67999,,,,,
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/29,,,,PUBLISHED,Published,,2007,2007,,AMR,2007,2007,Americas,,NIC,Nicaragua,,AGE10-14,10-14 years,,FMLE,Female,,,,,,,,0,0.00050,,,,,
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/29,,,,PUBLISHED,Published,,2007,2007,,AMR,2007,2007,Americas,,NIC,Nicaragua,,AGE20-24,20-24 years,,FMLE,Female,,,,,,,,0.001,0.00093,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2007,2007,,AMR,2007,2007,Americas,,NIC,Nicaragua,,AGE20-24,20-24 years,,FMLE,Female,,,,,,,,96556.13,96556.13000,,,,,
LIFE_0000000032,ndx - number of people dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/32,,,,PUBLISHED,Published,,2007,2007,,AMR,2007,2007,Americas,,NIC,Nicaragua,,AGE20-24,20-24 years,,FMLE,Female,,,,,,,,447.089,447.08930,,,,,
LIFE_0000000032,ndx - number of people dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/32,,,,PUBLISHED,Published,,2007,2007,,AMR,2007,2007,Americas,,NIC,Nicaragua,,AGE30-34,30-34 years,,FMLE,Female,,,,,,,,631.184,631.18410,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2007,2007,,AMR,2007,2007,Americas,,NIC,Nicaragua,,AGE30-34,30-34 years,,FMLE,Female,,,,,,,,48.8,48.78897,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2007,2007,,AMR,2007,2007,Americas,,NIC,Nicaragua,,AGE40-44,40-44 years,,FMLE,Female,,,,,,,,39.5,39.48888,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2007,2007,,AMR,2007,2007,Americas,,NIC,Nicaragua,,AGE45-49,45-49 years,,FMLE,Female,,,,,,,,92821.63,92821.63000,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2007,2007,,AMR,2007,2007,Americas,,NIC,Nicaragua,,AGE55-59,55-59 years,,FMLE,Female,,,,,,,,88639.73,88639.73000,,,,,
LIFE_0000000032,ndx - number of people dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/32,,,,PUBLISHED,Published,,2007,2007,,AMR,2007,2007,Americas,,NIC,Nicaragua,,AGE55-59,55-59 years,,FMLE,Female,,,,,,,,3607.703,3607.70300,,,,,
LIFE_0000000034,Tx - person-years lived above age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/34,,,,PUBLISHED,Published,,2007,2007,,AMR,2007,2007,Americas,,NIC,Nicaragua,,AGE65-69,65-69 years,,FMLE,Female,,,,,,,,1489409,1489409.00000,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2007,2007,,AMR,2007,2007,Americas,,NIC,Nicaragua,,AGE65-69,65-69 years,,FMLE,Female,,,,,,,,18.7,18.66645,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2007,2007,,AMR,2007,2007,Americas,,NIC,Nicaragua,,AGE75-79,75-79 years,,FMLE,Female,,,,,,,,12.2,12.15753,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2007,2007,,AMR,2007,2007,Americas,,NIC,Nicaragua,,AGE80-84,80-84 years,,FMLE,Female,,,,,,,,51258.52,51258.52000,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2008,2008,,AMR,2008,2008,Americas,,NIC,Nicaragua,,AGELT1,<1 year,,MLE,Male,,,,,,,,100000,100000.00000,,,,,
LIFE_0000000034,Tx - person-years lived above age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/34,,,,PUBLISHED,Published,,2008,2008,,AMR,2008,2008,Americas,,NIC,Nicaragua,,AGELT1,<1 year,,MLE,Male,,,,,,,,7014543,7014543.00000,,,,,
LIFE_0000000034,Tx - person-years lived above age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/34,,,,PUBLISHED,Published,,2008,2008,,AMR,2008,2008,Americas,,NIC,Nicaragua,,AGE5-9,5-9 years,,MLE,Male,,,,,,,,6527683,6527683.00000,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,,,,PUBLISHED,Published,,2008,2008,,AMR,2008,2008,Americas,,NIC,Nicaragua,,AGE10-14,10-14 years,,MLE,Male,,,,,,,,0.003,0.00321,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,,,,PUBLISHED,Published,,2008,2008,,AMR,2008,2008,Americas,,NIC,Nicaragua,,AGE20-24,20-24 years,,MLE,Male,,,,,,,,0.013,0.01280,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2008,2008,,AMR,2008,2008,Americas,,NIC,Nicaragua,,AGE20-24,20-24 years,,MLE,Male,,,,,,,,95691.42,95691.42000,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2008,2008,,AMR,2008,2008,Americas,,NIC,Nicaragua,,AGE20-24,20-24 years,,MLE,Male,,,,,,,,475523.1,475523.10000,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2008,2008,,AMR,2008,2008,Americas,,NIC,Nicaragua,,AGE30-34,30-34 years,,MLE,Male,,,,,,,,461376.4,461376.40000,,,,,
LIFE_0000000034,Tx - person-years lived above age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/34,,,,PUBLISHED,Published,,2008,2008,,AMR,2008,2008,Americas,,NIC,Nicaragua,,AGE30-34,30-34 years,,MLE,Male,,,,,,,,4134100,4134100.00000,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,,,,PUBLISHED,Published,,2008,2008,,AMR,2008,2008,Americas,,NIC,Nicaragua,,AGE45-49,45-49 years,,MLE,Male,,,,,,,,0.033,0.03252,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2008,2008,,AMR,2008,2008,Americas,,NIC,Nicaragua,,AGE55-59,55-59 years,,MLE,Male,,,,,,,,392059.4,392059.40000,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2008,2008,,AMR,2008,2008,Americas,,NIC,Nicaragua,,AGE65-69,65-69 years,,MLE,Male,,,,,,,,330691.8,330691.80000,,,,,
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/29,,,,PUBLISHED,Published,,2008,2008,,AMR,2008,2008,Americas,,NIC,Nicaragua,,AGE70-74,70-74 years,,MLE,Male,,,,,,,,0.034,0.03442,,,,,
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/29,,,,PUBLISHED,Published,,2008,2008,,AMR,2008,2008,Americas,,NIC,Nicaragua,,AGE80-84,80-84 years,,MLE,Male,,,,,,,,0.086,0.08563,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,,,,PUBLISHED,Published,,2008,2008,,AMR,2008,2008,Americas,,NIC,Nicaragua,,AGE80-84,80-84 years,,MLE,Male,,,,,,,,0.353,0.35294,,,,,
LIFE_0000000032,ndx - number of people dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/32,,,,PUBLISHED,Published,,2008,2008,,AMR,2008,2008,Americas,,NIC,Nicaragua,,AGE80-84,80-84 years,,MLE,Male,,,,,,,,14202.53,14202.53000,,,,,
LIFE_0000000032,ndx - number of people dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/32,,,,PUBLISHED,Published,,2008,2008,,AMR,2008,2008,Americas,,NIC,Nicaragua,,AGELT1,<1 year,,FMLE,Female,,,,,,,,2014.566,2014.56600,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2008,2008,,AMR,2008,2008,Americas,,NIC,Nicaragua,,AGELT1,<1 year,,FMLE,Female,,,,,,,,98211.38,98211.38000,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2008,2008,,AMR,2008,2008,Americas,,NIC,Nicaragua,,AGELT1,<1 year,,FMLE,Female,,,,,,,,76.2,76.16284,,,,,
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/29,,,,PUBLISHED,Published,,2008,2008,,AMR,2008,2008,Americas,,NIC,Nicaragua,,AGE10-14,10-14 years,,FMLE,Female,,,,,,,,0,0.00048,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2008,2008,,AMR,2008,2008,Americas,,NIC,Nicaragua,,AGE10-14,10-14 years,,FMLE,Female,,,,,,,,97414.45,97414.45000,,,,,
LIFE_0000000032,ndx - number of people dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/32,,,,PUBLISHED,Published,,2008,2008,,AMR,2008,2008,Americas,,NIC,Nicaragua,,AGE20-24,20-24 years,,FMLE,Female,,,,,,,,429.754,429.75440,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2008,2008,,AMR,2008,2008,Americas,,NIC,Nicaragua,,AGE30-34,30-34 years,,FMLE,Female,,,,,,,,49.1,49.10077,,,,,
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/29,,,,PUBLISHED,Published,,2008,2008,,AMR,2008,2008,Americas,,NIC,Nicaragua,,AGE45-49,45-49 years,,FMLE,Female,,,,,,,,0.004,0.00355,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2008,2008,,AMR,2008,2008,Americas,,NIC,Nicaragua,,AGE45-49,45-49 years,,FMLE,Female,,,,,,,,93128.16,93128.16000,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2008,2008,,AMR,2008,2008,Americas,,NIC,Nicaragua,,AGE55-59,55-59 years,,FMLE,Female,,,,,,,,89059.39,89059.39000,,,,,
LIFE_0000000032,ndx - number of people dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/32,,,,PUBLISHED,Published,,2008,2008,,AMR,2008,2008,Americas,,NIC,Nicaragua,,AGE55-59,55-59 years,,FMLE,Female,,,,,,,,3511.134,3511.13400,,,,,
LIFE_0000000034,Tx - person-years lived above age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/34,,,,PUBLISHED,Published,,2008,2008,,AMR,2008,2008,Americas,,NIC,Nicaragua,,AGE55-59,55-59 years,,FMLE,Female,,,,,,,,2371035,2371035.00000,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2008,2008,,AMR,2008,2008,Americas,,NIC,Nicaragua,,AGE55-59,55-59 years,,FMLE,Female,,,,,,,,26.6,26.62307,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2008,2008,,AMR,2008,2008,Americas,,NIC,Nicaragua,,AGE65-69,65-69 years,,FMLE,Female,,,,,,,,18.9,18.87663,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,,,,PUBLISHED,Published,,2008,2008,,AMR,2008,2008,Americas,,NIC,Nicaragua,,AGE70-74,70-74 years,,FMLE,Female,,,,,,,,0.127,0.12683,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2008,2008,,AMR,2008,2008,Americas,,NIC,Nicaragua,,AGE80-84,80-84 years,,FMLE,Female,,,,,,,,52303.57,52303.57000,,,,,
LIFE_0000000034,Tx - person-years lived above age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/34,,,,PUBLISHED,Published,,2009,2009,,AMR,2009,2009,Americas,,NIC,Nicaragua,,AGELT1,<1 year,,MLE,Male,,,,,,,,7050925,7050925.00000,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2009,2009,,AMR,2009,2009,Americas,,NIC,Nicaragua,,AGE5-9,5-9 years,,MLE,Male,,,,,,,,67.5,67.49634,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,,,,PUBLISHED,Published,,2009,2009,,AMR,2009,2009,Americas,,NIC,Nicaragua,,AGE10-14,10-14 years,,MLE,Male,,,,,,,,0.003,0.00320,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2009,2009,,AMR,2009,2009,Americas,,NIC,Nicaragua,,AGE20-24,20-24 years,,MLE,Male,,,,,,,,95894.82,95894.82000,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2009,2009,,AMR,2009,2009,Americas,,NIC,Nicaragua,,AGE20-24,20-24 years,,MLE,Male,,,,,,,,476600.7,476600.70000,,,,,
LIFE_0000000034,Tx - person-years lived above age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/34,,,,PUBLISHED,Published,,2009,2009,,AMR,2009,2009,Americas,,NIC,Nicaragua,,AGE20-24,20-24 years,,MLE,Male,,,,,,,,5111471,5111471.00000,,,,,
LIFE_0000000034,Tx - person-years lived above age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/34,,,,PUBLISHED,Published,,2009,2009,,AMR,2009,2009,Americas,,NIC,Nicaragua,,AGE30-34,30-34 years,,MLE,Male,,,,,,,,4164754,4164754.00000,,,,,
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/29,,,,PUBLISHED,Published,,2009,2009,,AMR,2009,2009,Americas,,NIC,Nicaragua,,AGE35-39,35-39 years,,MLE,Male,,,,,,,,0.004,0.00427,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,,,,PUBLISHED,Published,,2009,2009,,AMR,2009,2009,Americas,,NIC,Nicaragua,,AGE35-39,35-39 years,,MLE,Male,,,,,,,,0.021,0.02112,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,,,,PUBLISHED,Published,,2009,2009,,AMR,2009,2009,Americas,,NIC,Nicaragua,,AGE45-49,45-49 years,,MLE,Male,,,,,,,,0.032,0.03200,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2009,2009,,AMR,2009,2009,Americas,,NIC,Nicaragua,,AGE45-49,45-49 years,,MLE,Male,,,,,,,,430597.1,430597.10000,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2009,2009,,AMR,2009,2009,Americas,,NIC,Nicaragua,,AGE55-59,55-59 years,,MLE,Male,,,,,,,,394161.7,394161.70000,,,,,
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/29,,,,PUBLISHED,Published,,2009,2009,,AMR,2009,2009,Americas,,NIC,Nicaragua,,AGE70-74,70-74 years,,MLE,Male,,,,,,,,0.034,0.03377,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,,,,PUBLISHED,Published,,2009,2009,,AMR,2009,2009,Americas,,NIC,Nicaragua,,AGE70-74,70-74 years,,MLE,Male,,,,,,,,0.156,0.15615,,,,,
LIFE_0000000032,ndx - number of people dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/32,,,,PUBLISHED,Published,,2009,2009,,AMR,2009,2009,Americas,,NIC,Nicaragua,,AGE80-84,80-84 years,,MLE,Male,,,,,,,,14285.16,14285.16000,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2009,2009,,AMR,2009,2009,Americas,,NIC,Nicaragua,,AGE80-84,80-84 years,,MLE,Male,,,,,,,,169296.5,169296.50000,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2009,2009,,AMR,2009,2009,Americas,,NIC,Nicaragua,,AGELT1,<1 year,,FMLE,Female,,,,,,,,98300.18,98300.18000,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2009,2009,,AMR,2009,2009,Americas,,NIC,Nicaragua,,AGELT1,<1 year,,FMLE,Female,,,,,,,,76.5,76.53927,,,,,
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/29,,,,PUBLISHED,Published,,2009,2009,,AMR,2009,2009,Americas,,NIC,Nicaragua,,AGE1-4,1-4 years,,FMLE,Female,,,,,,,,0.001,0.00095,,,,,
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/29,,,,PUBLISHED,Published,,2009,2009,,AMR,2009,2009,Americas,,NIC,Nicaragua,,AGE10-14,10-14 years,,FMLE,Female,,,,,,,,0,0.00048,,,,,
LIFE_0000000032,ndx - number of people dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/32,,,,PUBLISHED,Published,,2009,2009,,AMR,2009,2009,Americas,,NIC,Nicaragua,,AGE10-14,10-14 years,,FMLE,Female,,,,,,,,234.479,234.47880,,,,,
LIFE_0000000032,ndx - number of people dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/32,,,,PUBLISHED,Published,,2009,2009,,AMR,2009,2009,Americas,,NIC,Nicaragua,,AGE20-24,20-24 years,,FMLE,Female,,,,,,,,418.977,418.97650,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2009,2009,,AMR,2009,2009,Americas,,NIC,Nicaragua,,AGE20-24,20-24 years,,FMLE,Female,,,,,,,,58.8,58.84160,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2009,2009,,AMR,2009,2009,Americas,,NIC,Nicaragua,,AGE30-34,30-34 years,,FMLE,Female,,,,,,,,49.4,49.35534,,,,,
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/29,,,,PUBLISHED,Published,,2009,2009,,AMR,2009,2009,Americas,,NIC,Nicaragua,,AGE35-39,35-39 years,,FMLE,Female,,,,,,,,0.002,0.00180,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2009,2009,,AMR,2009,2009,Americas,,NIC,Nicaragua,,AGE35-39,35-39 years,,FMLE,Female,,,,,,,,95396.25,95396.25000,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2009,2009,,AMR,2009,2009,Americas,,NIC,Nicaragua,,AGE45-49,45-49 years,,FMLE,Female,,,,,,,,93360.2,93360.20000,,,,,
